ID,Age,Age_Intervals,Education,Marital_Status,Income,Income_Intervals,Kidhome,Teenhome,LastPurchase,Recency_Intervals,Wines,Fruits,Meats,Fish,Sweets,Gold,total_purchases,DiscountPurchases,WebPurchases,CatalogPurchases,StorePurchases,WebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
10573,71,other,Graduate,Divorced,62551,other_income,0,0,27,0-30 days,125,16,98,120.5,21,27,407.5,1,6,7,4,3,1,0,0,0,0,0,0
1497,72,other,Graduate,Single,47958,Medium,0,1,8,0-30 days,268,11,88,15,3,22,407,2,6,3,5,5,0,0,0,0,0,0,0
5036,40,other,non_graduate,Single,42710,Medium,1,0,38,31-60 days,252,3,42,4,3,102,406,2,4,5,3,6,0,0,0,0,0,0,0
10634,73,other,non_graduate,Married,59412,Medium,0,0,56,31-60 days,90,67,165,30,43,11,406,1,4,2,8,3,0,0,0,0,0,0,0
10176,56,Middle-Aged,Graduate,Single,57107,Medium,0,1,44,31-60 days,159,0,120,0,0,126.5,405.5,7,4,4,8,8,0,1,0,0,1,0,1
8210,49,other,non_graduate,Married,54730,Medium,0,1,64,61-90 days,318,3,17,4,7,56,405,5,4,1,8,4,0,0,0,0,0,0,0
6872,50,other,non_graduate,Married,65352,other_income,0,1,43,31-60 days,284,3,84,4,7,23,405,2,4,2,8,4,0,0,0,0,0,0,0
7352,67,Middle-Aged,Graduate,Married,55267,Medium,0,1,28,0-30 days,161,28,136,32,3,45,405,4,3,4,6,3,0,0,0,0,0,0,0
8268,63,Middle-Aged,non_graduate,Married,51371,Medium,0,1,23,0-30 days,352,0,27,10,0,15,404,3,6,1,7,6,0,0,0,0,0,0,0
2782,63,Middle-Aged,non_graduate,Married,54456,Medium,0,1,23,0-30 days,352,0,27,10,0,15,404,3,6,1,7,6,0,0,0,0,0,0,0
4065,48,other,non_graduate,Married,49544,Medium,1,0,0,0-30 days,308,0,73,0,0,23,404,2,5,1,8,7,0,0,0,0,0,0,0
5043,73,other,non_graduate,Married,26997,other_income,0,0,89,61-90 days,7,23,78,120.5,49,126.5,404,2,4,2,5,7,0,0,0,0,0,0,0
4480,51,Middle-Aged,non_graduate,Married,60432,other_income,0,1,61,61-90 days,365,3,15,4,3,11,401,5,7,2,5,6,0,0,0,0,0,0,0
3972,48,other,Graduate,Together,50200,Medium,1,1,70,61-90 days,266,6,51,8,6,64,401,6,7,1,5,8,0,0,0,0,0,0,0
2036,51,Middle-Aged,non_graduate,Together,57906,Medium,0,1,29,0-30 days,243,11,119,10,3,15,401,3,4,2,8,4,0,0,0,0,0,0,0
7037,50,other,non_graduate,Married,37087,Medium,1,0,50,31-60 days,194,55,134,15,0,3,401,3,4,2,8,6,0,0,0,0,0,0,0
9478,39,other,Graduate,Single,66503,other_income,1,0,30,0-30 days,91,64,128,65,3,50,401,2,4,3,6,3,0,0,0,0,0,0,0
4865,50,other,non_graduate,Divorced,53367,Medium,1,1,2,0-30 days,229,7,140,10,3,11,400,7,5,1,8,7,0,0,0,0,0,0,1
1175,41,other,non_graduate,Married,36262,Medium,0,0,24,0-30 days,88,39,54,64,28,126.5,399.5,1,3,5,3,6,1,0,0,0,0,0,1
7002,69,Middle-Aged,Graduate,Single,62535,other_income,0,1,13,0-30 days,163,48,90,0,45,52,398,1,3,2,8,3,0,0,0,0,0,0,0
5748,59,Middle-Aged,Graduate,Married,59754,Medium,0,1,96,More than 90 days,115,27,44,4,81,126.5,397.5,3,5,2,6,5,0,0,0,0,0,0,1
182,78,other,non_graduate,Together,44124,Medium,0,1,62,61-90 days,284,0,55,0,6,52,397,4,6,2,5,8,0,0,0,0,0,0,0
5896,37,other,non_graduate,Married,73395,other_income,0,0,94,More than 90 days,272,7,80,20,7,11,397,1,4,4,6,2,0,0,0,0,0,0,0
10377,66,Middle-Aged,non_graduate,Together,46692,Medium,0,1,37,31-60 days,170,6,97,24,12,88,397,3,6,1,5,6,0,0,0,0,0,0,0
1542,49,other,Graduate,Single,56243,Medium,1,2,26,0-30 days,347,0,35,4,3,7,396,6,4,2,8,5,0,0,0,0,0,0,0
5177,50,other,non_graduate,Married,58494,Medium,0,1,56,31-60 days,298,7,68,4,0,19,396,2,6,2,6,6,0,0,0,0,0,0,0
10855,56,Middle-Aged,non_graduate,Single,50014,Medium,1,0,9,0-30 days,234,14,77,19,10,42,396,2,4,1,8,5,0,0,0,0,0,0,0
983,40,other,Graduate,Married,40059,Medium,1,0,82,61-90 days,110,29,92,28,10,126.5,395.5,1,6,2,3,8,1,0,0,0,0,0,0
10127,59,Middle-Aged,Graduate,Married,58692,Medium,0,1,21,0-30 days,301,11,61,4,7,11,395,1,8,2,4,7,0,0,0,0,0,0,0
8527,59,Middle-Aged,non_graduate,Together,65735,other_income,1,1,37,31-60 days,239,7,119,4,15,11,395,5,6,2,6,7,0,0,0,0,0,0,0
115,58,Middle-Aged,non_graduate,Single,43456,Medium,0,1,0,0-30 days,275,11,68,25,7,7,393,3,5,1,8,5,0,0,0,0,0,0,0
4552,33,other,Graduate,Married,51373,Medium,0,0,37,31-60 days,83,2,101,64,26,117,393,1,3,5,3,4,0,0,0,0,0,0,0
9119,74,other,Graduate,Together,60905,other_income,0,1,27,0-30 days,208,17,76,36,17,38,392,2,3,3,7,2,0,0,0,0,0,0,0
4697,75,other,non_graduate,Divorced,35416,Medium,0,0,62,61-90 days,248,3,81,4,3,51,390,3,7,1,5,8,0,0,0,0,0,0,0
1362,52,Middle-Aged,Graduate,Single,31907,Medium,0,0,75,61-90 days,33,81,64,120.5,16,74,388.5,1,6,1,6,7,0,0,0,0,0,0,0
5441,59,Middle-Aged,non_graduate,Widow,54111,Medium,0,1,97,More than 90 days,267,6,54,8,3,50,388,2,5,2,6,5,0,0,0,0,0,0,0
6141,52,Middle-Aged,non_graduate,Single,49494,Medium,1,0,46,31-60 days,191,9,97,0,6,82,385,2,6,1,5,7,0,0,0,0,0,0,0
5995,62,Middle-Aged,Graduate,Divorced,39552,Medium,1,1,54,31-60 days,165,3,147,4,24,41,384,7,6,2,5,8,0,0,0,0,0,0,1
2961,42,other,Graduate,Married,42081,Medium,1,0,86,61-90 days,175,10,110,54,6,27,382,2,6,3,4,6,1,0,0,0,0,0,0
3075,52,Middle-Aged,non_graduate,Married,59973,Medium,0,0,47,31-60 days,130,30,168,20,34,0,382,1,3,4,7,1,0,0,0,0,0,0,0
5763,52,Middle-Aged,non_graduate,Together,49854,Medium,1,0,63,61-90 days,123,17,171,39,0,30,380,5,6,2,5,6,0,0,0,0,0,0,0
347,48,other,Graduate,Divorced,40780,Medium,0,1,30,0-30 days,229,27,71,13,3,34,377,4,7,1,5,9,0,0,0,0,0,0,0
10448,68,Middle-Aged,Graduate,Single,46998,Medium,0,1,55,31-60 days,172,41,86,45,6,27,377,5,5,3,5,7,1,0,0,0,0,0,0
3083,50,other,Graduate,Married,45837,Medium,1,1,88,61-90 days,215,13,87,17,17,24,373,5,6,2,5,7,0,0,0,0,0,0,0
4452,67,Middle-Aged,Graduate,Single,50388,Medium,0,1,3,0-30 days,292,6,37,0,3,34,372,4,6,1,6,7,0,1,0,1,0,0,1
8805,64,Middle-Aged,Graduate,Single,48904,Medium,0,1,1,0-30 days,283,10,38,0,13,27,371,4,7,2,4,8,0,0,0,0,0,0,0
944,62,Middle-Aged,Graduate,Married,56181,Medium,0,1,6,0-30 days,121,81,69,8,44,48,371,1,4,2,7,4,0,0,0,0,0,0,0
6818,50,other,Graduate,Married,44989,Medium,0,1,26,0-30 days,98,0,106,49,10,106,369,5,5,1,5,6,0,0,0,0,0,0,0
7807,50,other,Graduate,Married,44989,Medium,0,1,26,0-30 days,98,0,106,49,10,106,369,5,5,1,5,6,0,0,0,0,0,0,0
4120,49,other,non_graduate,Single,49514,Medium,1,0,61,61-90 days,88,39,78,58,13,93,369,2,6,1,4,7,0,0,0,0,0,0,0
7422,37,other,Graduate,Single,46923,Medium,1,0,90,61-90 days,85,44,54,102,78,6,369,3,5,1,7,7,0,0,0,0,0,0,0
7848,50,other,Graduate,Single,49166,Medium,0,1,17,0-30 days,224,2,25,7,0,110,368,2,5,3,3,6,0,0,0,0,0,0,0
8486,53,Middle-Aged,non_graduate,Together,30538,Medium,1,0,27,0-30 days,284,0,52,8,3,20,367,4,9,0,4,10,0,0,0,0,0,0,0
10552,45,other,non_graduate,Married,54210,Medium,0,1,18,0-30 days,70,54,109,80,9,45,367,2,4,1,7,5,0,0,0,0,0,0,0
3277,69,Middle-Aged,Graduate,Divorced,49431,Medium,0,1,9,0-30 days,219,3,100,26,0,17,365,2,7,1,5,8,0,0,0,0,0,0,0
5644,67,Middle-Aged,Graduate,Together,42213,Medium,0,1,96,More than 90 days,309,3,24,4,3,20,363,2,5,1,7,7,0,1,0,0,0,0,0
907,49,other,Graduate,Married,46149,Medium,0,1,36,31-60 days,254,6,71,4,0,27,362,5,5,1,7,5,0,0,0,0,0,0,0
9665,67,Middle-Aged,non_graduate,Divorced,54237,Medium,0,1,48,31-60 days,267,3,30,4,0,57,361,4,5,2,5,6,0,0,0,0,0,0,0
9214,33,other,Graduate,Married,42691,Medium,0,0,48,31-60 days,179,2,64,38,17,58,358,1,5,1,6,5,0,0,0,0,0,0,0
10556,65,Middle-Aged,Graduate,Married,54984,Medium,0,1,51,31-60 days,173,13,131,32,3,6,358,4,6,1,6,7,0,0,0,1,0,0,0
247,53,Middle-Aged,Graduate,Married,36715,Medium,1,0,16,0-30 days,172,10,125,21,13,16,357,6,7,2,4,9,0,0,0,0,0,0,1
4188,67,Middle-Aged,Graduate,Single,36864,Medium,0,1,53,31-60 days,204,5,39,17,0,89,354,3,5,2,4,8,0,0,0,0,0,0,1
7108,59,Middle-Aged,non_graduate,Widow,51390,Medium,1,1,54,31-60 days,205,20,47,23,2,56,353,6,5,2,5,5,0,0,0,0,0,0,0
1291,46,other,non_graduate,Together,27683,other_income,1,0,90,61-90 days,152,9,121,12,12,45,351,4,6,2,4,8,0,0,0,0,0,0,0
2625,70,Middle-Aged,non_graduate,Single,42607,Medium,0,1,30,0-30 days,156,29,56,30,32,47,350,2,3,2,7,3,0,0,0,0,0,0,0
3107,48,other,Graduate,Together,71322,other_income,0,1,31,31-60 days,121,24,124,24,15,42,350,1,4,1,7,2,0,0,0,0,0,0,0
4148,52,Middle-Aged,Graduate,Married,38988,Medium,1,2,90,61-90 days,164,24,103,12,3,42,348,7,5,1,6,8,0,0,0,0,0,0,0
5389,60,Middle-Aged,Graduate,Married,48920,Medium,0,2,93,More than 90 days,238,17,68,8,10,6,347,3,6,2,5,7,0,1,0,0,0,0,0
9097,68,Middle-Aged,Graduate,Divorced,46086,Medium,0,1,34,31-60 days,244,8,32,7,2,50,343,4,3,1,8,4,0,0,0,0,0,0,0
615,64,Middle-Aged,Graduate,Together,30507,Medium,0,0,29,0-30 days,65,36,74,38,20,110,343,1,5,1,4,7,0,0,0,0,0,0,0
4271,35,other,non_graduate,Together,38683,Medium,1,0,80,61-90 days,46,35,69,84,41,66,341,6,4,1,6,7,0,0,0,0,0,0,0
3409,40,other,Graduate,Single,36108,Medium,1,0,68,61-90 days,141,8,129,3,11,47,339,3,7,1,4,9,1,0,0,0,0,0,0
2285,70,Middle-Aged,non_graduate,Together,36634,Medium,0,1,0,0-30 days,213,9,76,4,3,30,335,3,5,2,5,7,0,0,0,0,0,0,0
6255,72,other,non_graduate,Together,70545,other_income,0,1,29,0-30 days,138,39,63,55,18,21,334,1,4,1,7,2,0,0,0,0,0,0,0
675,51,Middle-Aged,non_graduate,Divorced,52034,Medium,1,1,67,61-90 days,146,0,93,7,13,73,332,5,4,2,5,7,0,0,0,0,0,0,0
10232,61,Middle-Aged,non_graduate,Divorced,48799,Medium,0,1,9,0-30 days,174,18,81,28,6,24,331,3,3,2,7,3,0,0,0,0,0,0,0
176,44,other,non_graduate,Single,67506,other_income,0,1,73,61-90 days,90,38,67,33,36,67,331,1,4,1,6,3,0,0,0,0,0,0,0
2308,70,Middle-Aged,Graduate,Married,46734,Medium,0,1,40,31-60 days,110,5,137,26,23,29,330,2,6,1,5,7,0,0,0,0,0,0,0
10862,64,Middle-Aged,non_graduate,Married,30522,Medium,0,1,6,0-30 days,179,8,83,19,11,26,326,5,1,2,9,2,0,0,0,0,0,0,0
7613,50,other,non_graduate,Together,49669,Medium,1,0,97,More than 90 days,166,5,107,11,8,29,326,2,5,1,6,6,0,0,0,0,0,0,0
8216,52,Middle-Aged,non_graduate,Married,53761,Medium,1,1,7,0-30 days,158,0,76,13,7,71,325,6,4,4,3,5,0,0,0,0,0,0,0
1381,42,other,non_graduate,Single,38513,Medium,1,0,20,0-30 days,172,3,115,16,0,18,324,5,6,1,5,8,0,0,0,0,0,0,1
6878,70,Middle-Aged,Graduate,Widow,27421,other_income,0,0,14,0-30 days,43,12,96,78,40,55,324,3,4,1,6,7,0,0,0,0,0,0,0
8773,53,Middle-Aged,non_graduate,Together,57420,Medium,0,1,22,0-30 days,280,0,18,0,0,24,322,3,5,1,6,7,0,1,0,0,0,0,0
3406,60,Middle-Aged,Graduate,Single,45989,Medium,0,1,97,More than 90 days,138,33,87,28,24,12,322,4,3,2,7,3,0,0,0,0,0,0,0
9386,62,Middle-Aged,Graduate,Together,50127,Medium,0,1,88,61-90 days,274,0,21,4,6,15,320,1,5,1,6,6,0,1,0,0,0,0,0
10741,73,other,non_graduate,Together,47352,Medium,0,1,70,61-90 days,172,12,112,8,0,15,319,4,6,1,5,7,0,0,0,0,0,0,0
5491,73,other,non_graduate,Together,47352,Medium,0,1,70,61-90 days,172,12,112,8,0,15,319,4,6,1,5,7,0,0,0,0,0,0,0
7261,53,Middle-Aged,Graduate,Together,34600,Medium,1,1,8,0-30 days,199,33,60,8,3,15,318,5,5,2,5,8,0,0,0,0,0,0,1
2452,53,Middle-Aged,Graduate,Together,34600,Medium,1,1,8,0-30 days,199,33,60,8,3,15,318,5,5,2,5,8,0,0,0,0,0,0,1
3033,61,Middle-Aged,non_graduate,Together,38620,Medium,0,0,56,31-60 days,112,17,44,34,22,89,318,1,2,5,3,3,0,0,0,0,0,0,0
4119,61,Middle-Aged,non_graduate,Together,38620,Medium,0,0,56,31-60 days,112,17,44,34,22,89,318,1,2,5,3,3,0,0,0,0,0,0,0
10475,54,Middle-Aged,non_graduate,Together,51371,Medium,0,1,39,31-60 days,187,5,65,26,20,14,317,2,4,2,6,5,0,0,0,0,0,0,0
9360,42,other,Graduate,Married,37040,Medium,0,0,41,31-60 days,86,2,73,69,38,48,316,1,4,2,5,8,0,0,0,0,0,0,0
5621,55,Middle-Aged,Graduate,Married,48752,Medium,1,1,8,0-30 days,73,57,100,71,15,0,316,5,6,1,5,9,0,0,0,0,0,0,1
326,51,Middle-Aged,Graduate,Married,51148,Medium,1,1,38,31-60 days,235,6,45,8,9,12,315,4,5,1,6,6,0,0,0,0,0,0,0
11166,63,Middle-Aged,Graduate,Married,49678,Medium,0,1,81,61-90 days,229,5,56,3,2,20,315,2,6,2,4,7,0,0,0,0,0,0,0
199,62,Middle-Aged,non_graduate,Single,45183,Medium,0,0,33,31-60 days,219,3,60,12,9,12,315,1,4,1,7,7,0,1,0,0,0,0,0
9503,44,other,Graduate,Single,28071,other_income,0,0,65,61-90 days,39,33,130,41,26,44,313,2,5,1,5,8,0,0,0,0,0,0,0
902,44,other,Graduate,Together,62994,other_income,1,0,74,61-90 days,224,12,48,4,12,12,312,1,6,2,4,6,0,0,0,0,0,0,0
246,59,Middle-Aged,Graduate,Married,66480,other_income,1,1,71,61-90 days,199,9,57,20,21,6,312,7,4,1,7,4,0,0,0,0,0,0,0
9701,36,other,Graduate,Together,41883,Medium,1,0,13,0-30 days,32,34,41,73,16,116,312,3,4,2,3,7,0,0,0,0,0,0,0
10260,59,Middle-Aged,non_graduate,Together,45143,Medium,0,1,74,61-90 days,202,5,74,11,5,14,311,3,6,1,5,7,0,0,0,0,0,0,0
2262,59,Middle-Aged,non_graduate,Together,45143,Medium,0,1,74,61-90 days,202,5,74,11,5,14,311,3,6,1,5,7,0,0,0,0,0,0,0
940,37,other,Graduate,Single,57100,Medium,1,0,9,0-30 days,158,11,99,15,11,17,311,2,3,2,7,3,0,0,0,0,0,0,0
11039,49,other,Graduate,Married,51948,Medium,0,1,51,31-60 days,82,33,54,71,30,41,311,2,5,2,4,5,0,0,0,0,0,0,0
8180,72,other,non_graduate,Divorced,59354,Medium,1,1,53,31-60 days,233,2,53,3,5,14,310,3,6,1,5,6,0,0,0,0,0,0,0
3099,54,Middle-Aged,Graduate,Divorced,44267,Medium,1,1,48,31-60 days,183,5,65,3,5,49,310,5,5,2,4,9,0,0,0,0,0,0,0
4682,66,Middle-Aged,Graduate,Married,51876,Medium,0,0,88,61-90 days,99,27,102,28,48,6,310,1,2,2,8,1,0,0,0,0,0,0,0
22,48,other,Graduate,Divorced,46310,Medium,1,0,99,More than 90 days,185,2,88,15,5,14,309,2,6,1,5,8,0,0,0,0,0,0,0
10951,56,Middle-Aged,Graduate,Married,45688,Medium,0,1,20,0-30 days,279,0,18,0,0,9,306,2,3,1,8,4,0,1,0,0,0,0,0
3025,66,Middle-Aged,Graduate,Single,49967,Medium,0,1,4,0-30 days,212,6,69,4,12,3,306,3,6,1,5,7,0,0,0,0,0,0,0
8405,45,other,Graduate,Divorced,68274,other_income,1,1,83,61-90 days,135,25,51,23,25,46,305,2,4,2,5,3,0,0,0,0,0,0,0
10323,72,other,Graduate,Married,49413,Medium,0,1,88,61-90 days,205,7,41,3,2,46,304,2,4,2,5,5,0,0,0,0,0,0,0
7373,72,other,non_graduate,Divorced,46610,Medium,0,2,8,0-30 days,96,12,96,33,22,43,302,6,4,1,6,6,0,0,0,0,0,0,1
4252,59,Middle-Aged,Graduate,Married,44375,Medium,0,1,73,61-90 days,213,5,28,7,7,41,301,1,4,1,6,5,0,0,0,0,0,0,0
7873,51,Middle-Aged,non_graduate,Together,63516,other_income,1,1,30,0-30 days,141,11,114,15,14,5,300,4,4,1,7,5,0,0,0,0,0,0,0
942,42,other,Graduate,Single,39660,Medium,1,0,36,31-60 days,139,13,78,20,13,36,299,3,7,1,3,9,0,0,0,0,0,0,1
2471,59,Middle-Aged,Graduate,Married,61482,other_income,0,0,39,31-60 days,48,58,68,16,66,43,299,1,3,2,6,2,0,0,0,0,0,0,0
6374,70,Middle-Aged,non_graduate,Married,36930,Medium,0,1,50,31-60 days,223,2,31,0,2,39,297,5,5,2,4,8,0,0,0,0,0,0,0
3439,52,Middle-Aged,Graduate,Married,56721,Medium,1,1,64,61-90 days,157,6,39,6,13,75,296,5,4,1,5,6,0,0,0,0,0,0,0
8346,50,other,Graduate,Single,32233,Medium,1,0,26,0-30 days,138,15,35,25,11,72,296,2,6,2,2,9,1,0,0,0,0,0,1
3388,57,Middle-Aged,Graduate,Divorced,70844,other_income,1,1,16,0-30 days,129,26,67,3,67,2,294,5,6,1,5,7,0,0,0,0,0,0,0
5552,61,Middle-Aged,non_graduate,Divorced,48721,Medium,1,1,50,31-60 days,81,18,113,47,13,21,293,6,4,2,5,6,0,0,0,0,0,0,0
807,55,Middle-Aged,non_graduate,Together,44602,Medium,1,1,35,31-60 days,167,2,89,0,0,34,292,6,6,1,4,8,0,0,0,0,0,0,0
368,50,other,Graduate,Married,40049,Medium,0,1,61,61-90 days,91,65,52,10,44,28,290,3,3,2,6,5,0,0,0,0,0,0,0
4094,63,Middle-Aged,Graduate,Married,60544,other_income,1,1,92,More than 90 days,201,2,43,3,5,35,289,4,5,1,5,6,0,0,0,0,0,0,0
8588,63,Middle-Aged,Graduate,Married,60544,other_income,1,1,92,More than 90 days,201,2,43,3,5,35,289,4,5,1,5,6,0,0,0,0,0,0,0
4939,78,other,Graduate,Together,37760,Medium,0,0,20,0-30 days,84,5,38,120.5,12,28,287.5,2,4,1,6,7,0,0,0,0,0,0,0
8652,78,other,Graduate,Together,37760,Medium,0,0,20,0-30 days,84,5,38,120.5,12,28,287.5,2,4,1,6,7,0,0,0,0,0,0,0
1377,70,Middle-Aged,non_graduate,Widow,44551,Medium,0,1,24,0-30 days,182,4,33,0,0,66,285,2,4,1,5,7,0,0,0,0,0,0,0
5956,76,other,non_graduate,Divorced,45072,Medium,1,2,74,61-90 days,144,2,99,7,2,30,284,5,6,1,4,8,0,0,0,0,0,0,0
6870,65,Middle-Aged,non_graduate,Divorced,68805,other_income,0,1,73,61-90 days,182,2,49,17,13,20,283,1,3,1,7,2,0,0,0,0,0,0,0
6404,55,Middle-Aged,Graduate,Together,58917,Medium,1,2,10,0-30 days,151,7,89,0,7,28,282,5,4,1,6,5,0,0,0,0,0,0,0
5290,60,Middle-Aged,non_graduate,Married,41551,Medium,1,1,51,31-60 days,220,0,33,3,0,23,279,5,5,1,5,8,0,0,0,0,0,0,0
1029,54,Middle-Aged,non_graduate,Together,64413,other_income,0,1,27,0-30 days,200,5,44,0,10,20,279,1,5,1,5,5,0,0,0,0,0,0,0
1710,46,other,Graduate,Single,30168,Medium,1,0,51,31-60 days,154,20,66,0,12,27,279,7,6,1,4,9,0,0,0,0,0,0,0
1045,59,Middle-Aged,Graduate,Together,52117,Medium,0,1,55,31-60 days,112,10,107,30,0,20,279,2,5,2,4,7,0,0,0,0,0,0,0
8104,73,other,non_graduate,Married,53312,Medium,0,0,32,31-60 days,241,0,12,0,0,25,278,1,5,1,5,7,0,0,0,0,0,0,0
332,67,Middle-Aged,Graduate,Married,47743,Medium,0,1,56,31-60 days,198,2,43,0,12,20,275,3,4,1,6,6,0,1,0,0,0,0,0
2387,72,other,non_graduate,Together,43776,Medium,1,1,9,0-30 days,177,2,71,3,2,20,275,6,5,2,4,8,0,0,0,0,0,0,1
4200,54,Middle-Aged,non_graduate,Married,44159,Medium,1,0,85,61-90 days,167,2,62,24,13,7,275,4,4,1,6,5,0,0,0,0,0,0,0
2853,44,other,Graduate,Single,51766,Medium,1,0,74,61-90 days,60,51,87,6,20,51,275,2,4,2,4,5,0,0,0,0,0,0,0
10157,59,Middle-Aged,Graduate,Single,59686,Medium,0,1,78,61-90 days,89,15,89,34,42,5,274,1,4,1,6,4,0,0,0,0,0,0,0
8789,35,other,non_graduate,Married,59060,Medium,1,0,77,61-90 days,35,40,111,36,40,12,274,3,3,1,7,4,0,0,0,0,0,0,0
1717,36,other,Graduate,Single,39747,Medium,1,0,43,31-60 days,80,15,93,20,13,52,273,3,5,1,4,8,0,0,0,0,0,0,0
8890,53,Middle-Aged,non_graduate,Divorced,65808,other_income,1,1,1,0-30 days,155,7,80,13,7,10,272,3,5,1,5,6,0,0,0,0,0,0,0
125,66,Middle-Aged,non_graduate,Together,53083,Medium,1,1,65,61-90 days,215,7,33,3,0,13,271,6,5,1,5,7,0,1,0,0,0,0,0
3846,50,other,Graduate,Married,42557,Medium,0,1,98,More than 90 days,192,5,53,0,5,15,270,4,6,1,4,8,0,0,0,0,0,0,0
11075,46,other,Graduate,Married,51267,Medium,1,1,37,31-60 days,183,2,64,7,2,12,270,4,3,3,5,4,0,0,0,0,0,0,0
7540,72,other,Graduate,Married,50300,Medium,0,1,52,31-60 days,143,15,60,24,23,5,270,2,2,1,8,2,0,0,0,0,0,0,0
1764,49,other,Graduate,Single,33955,Medium,1,0,92,More than 90 days,100,2,128,23,7,10,270,4,5,1,5,8,0,0,0,0,0,0,0
450,66,Middle-Aged,non_graduate,Together,42315,Medium,0,1,90,61-90 days,67,15,80,17,11,80,270,3,1,4,4,3,0,0,0,0,0,0,0
7494,74,other,non_graduate,Divorced,42873,Medium,1,1,11,0-30 days,209,0,40,3,2,15,269,4,6,1,4,8,0,0,0,0,0,0,0
164,47,other,non_graduate,Married,28973,other_income,0,0,59,31-60 days,206,0,46,3,2,12,269,2,5,1,5,8,0,0,0,0,0,0,0
9771,36,other,non_graduate,Single,23331,other_income,1,0,97,More than 90 days,104,20,101,24,15,5,269,6,5,1,5,9,0,0,0,0,0,0,0
4967,64,Middle-Aged,non_graduate,Together,38201,Medium,0,1,19,0-30 days,233,0,23,0,0,12,268,4,5,1,5,8,0,0,0,0,0,0,0
7930,55,Middle-Aged,non_graduate,Single,26877,other_income,0,0,74,61-90 days,101,13,76,20,18,40,268,2,3,1,6,6,0,0,0,0,0,0,0
7409,54,Middle-Aged,Graduate,Together,53187,Medium,1,0,66,61-90 days,211,2,30,7,7,10,267,2,4,1,6,5,0,0,0,0,0,0,0
1676,49,other,Graduate,Married,43057,Medium,0,1,30,0-30 days,213,2,44,0,2,5,266,4,4,2,5,5,0,0,0,0,0,0,0
5991,75,other,non_graduate,Married,48150,Medium,0,1,24,0-30 days,173,2,39,3,2,47,266,3,5,1,4,7,0,0,0,0,0,0,0
4587,80,other,non_graduate,Widow,45006,Medium,0,0,90,61-90 days,162,25,53,16,0,10,266,1,3,1,7,3,0,0,0,0,0,0,0
8143,39,other,non_graduate,Single,37929,Medium,0,0,49,31-60 days,202,2,46,3,2,10,265,2,4,2,5,7,0,1,0,1,0,0,1
4184,74,other,non_graduate,Together,52157,Medium,0,1,48,31-60 days,189,2,29,3,2,40,265,2,3,2,5,4,0,0,0,0,0,0,0
3225,40,other,non_graduate,Married,42207,Medium,1,0,71,61-90 days,116,11,72,3,17,46,265,4,4,1,5,6,1,0,0,0,0,0,1
4954,68,Middle-Aged,Graduate,Married,48195,Medium,1,1,53,31-60 days,106,27,68,52,7,5,265,6,4,2,5,6,0,0,0,0,0,0,0
6927,56,Middle-Aged,non_graduate,Married,44377,Medium,1,1,70,61-90 days,224,0,30,0,0,10,264,8,5,1,5,8,0,0,0,0,0,0,0
8070,51,Middle-Aged,non_graduate,Married,54222,Medium,0,1,98,More than 90 days,199,12,31,3,12,7,264,1,3,3,5,3,0,0,0,0,0,0,0
975,68,Middle-Aged,Graduate,Single,54252,Medium,1,1,25,0-30 days,178,4,26,8,4,44,264,5,4,1,5,6,0,0,0,0,0,0,0
7023,71,other,non_graduate,Single,46231,Medium,2,1,87,61-90 days,189,2,55,0,5,12,263,4,6,1,4,9,0,0,0,0,0,0,0
10821,46,other,Graduate,Married,57113,Medium,1,1,45,31-60 days,182,4,33,0,2,42,263,6,4,1,5,7,0,0,0,0,0,0,0
3182,51,Middle-Aged,non_graduate,Single,46854,Medium,1,1,81,61-90 days,96,1,79,7,1,79,263,6,5,1,3,8,1,0,0,0,0,0,1
8151,34,other,non_graduate,Married,24279,other_income,0,0,6,0-30 days,16,36,21,20,62,108,263,1,4,1,3,8,0,0,0,0,0,0,0
4437,62,Middle-Aged,Graduate,Married,65316,other_income,1,1,65,61-90 days,112,6,92,3,9,38,260,2,3,2,5,4,0,0,0,0,0,0,0
3712,65,Middle-Aged,Graduate,Divorced,52332,Medium,0,0,63,61-90 days,212,5,33,7,0,2,259,1,3,2,6,4,0,1,0,0,0,0,0
271,55,Middle-Aged,Graduate,Widow,40590,Medium,1,1,30,0-30 days,154,0,50,6,11,37,258,5,3,4,3,6,1,0,0,0,0,0,0
7699,55,Middle-Aged,Graduate,Widow,40590,Medium,1,1,30,0-30 days,154,0,50,6,11,37,258,5,3,4,3,6,1,0,0,0,0,0,0
2404,48,other,Graduate,Married,53359,Medium,1,1,4,0-30 days,173,4,30,3,6,41,257,4,5,1,4,7,0,0,0,0,0,0,0
10120,69,Middle-Aged,Graduate,Together,38946,Medium,0,1,84,61-90 days,116,6,82,6,6,41,257,2,3,1,6,5,0,0,0,0,0,0,0
4541,69,Middle-Aged,Graduate,Together,38946,Medium,0,1,84,61-90 days,116,6,82,6,6,41,257,2,3,1,6,5,0,0,0,0,0,0,0
9905,72,other,Graduate,Together,34074,Medium,1,1,69,61-90 days,135,1,41,10,1,67,255,5,3,3,3,6,1,0,0,0,0,0,0
